time,lat,lon,ux,uy,r17_forward_km,r17_backward_km,r17_left_km,r17_right_km,r17_mean_km,r17_mean_quadrant_km,r34_forward_km,r34_backward_km,r34_left_km,r34_right_km,r34_mean_km,r34_mean_quadrant_km,r50_forward_km,r50_backward_km,r50_left_km,r50_right_km,r50_mean_km,r50_mean_quadrant_km
2024-10-06 03:00:00,28.805611009075395,-51.5625,0.31079245246185316,0.9504778016833149,755.4469839661026,762.5434725733594,419.68788150093974,778.802255980147,432.97309954564435,679.1201485051372,185.57420794613918,160.16165359840394,164.18202300370132,251.1019176065138,147.95201935264396,190.25495053868957,67.43115590819983,82.90033807012824,,164.18202308640235,138.7686068349953,104.83783902157681
2024-10-06 06:00:00,29.648702006651998,-51.25,0.05181899665426704,0.9986564932877297,759.4115283369108,774.3835028942184,556.504843140884,788.2208354275612,440.5681394622105,719.6301774498936,160.22787571050614,214.47300653704042,123.98979433778248,212.9564974187425,147.1123931505942,177.91179350101788,66.7657192044174,89.96541592425959,,123.98979435229289,98.15772624500349,93.57364316032329
2024-10-06 09:00:00,30.49179299852995,-51.19999999999999,0.3127524719760483,0.94983466523015,763.894995733421,794.8957339450809,534.5270061205895,784.3272694501816,451.6238567640809,719.4112513123183,186.69487895411578,198.73526836594496,106.90540111315624,214.87378276495846,148.2320695910702,176.80233279954388,107.74776209353233,120.95329279251686,,138.49108816922865,118.16116976755741,122.39738101842595
2024-10-06 12:00:00,31.33488398441122,-50.879999999999995,0.4397057862789893,0.8981418715953374,790.2353581700091,787.7268827516401,546.5480884993157,799.5400782121527,473.02271933100695,731.0126019082794,206.44097192019348,182.92583592995862,136.63702224708095,236.5528451887005,149.0843934092147,190.6391688214834,68.04569962662003,70.34957380043255,,122.97332031891906,100.11176982970824,87.12286458199056
2024-10-06 15:00:00,32.45900528904648,-50.24000000000001,0.3608382750029022,0.9326284036490257,789.737707352728,790.9581897191416,518.4169568326922,795.1100516457619,480.6542262956828,723.555726387581,170.15354057488548,202.86769160112357,162.5873689042068,207.43905774177674,134.4548736427414,185.76191470549816,90.4996851525609,115.92439476428848,,100.91629842484548,94.98923277935596,102.44679278056496
2024-10-06 18:00:00,33.86415690284984,-49.60000000000002,0.4854491807512393,0.8742648871526012,798.95861293504,768.6888444531651,738.7941021849009,795.1361824733699,492.3379903107559,775.394435511619,180.46649540717743,204.53163045477024,129.30138569578725,200.41714836140568,133.3952329544956,178.67916497978513,81.25867210098146,108.669890542431,8.620092516793711,122.83631694392597,96.23351913479314,80.34624302603304
2024-10-06 21:00:00,35.26930849620082,-48.666666666666686,0.43817709018232254,0.8988886681004232,789.2152399187801,795.1116818008397,798.0368510536167,794.0966707303287,499.0932617796851,794.1151108758913,151.5551379250029,235.14304928781235,108.92958384550329,217.85916777432502,136.01457693354914,178.3717347081609,54.482346805883516,125.85739408521496,,122.54578269211486,100.69004295531445,100.96184119440444
2024-10-07 00:00:00,36.393429754922856,-48.0,0.4995967540047106,0.8662580928268184,787.0093875794214,706.354084107217,799.4055002780768,797.974316874006,506.9803107227278,772.6858222096803,194.2840383596949,215.3493101076078,103.49861361405627,222.52201943239294,140.82517991378003,183.91349537843797,83.68268787691102,92.75197375327976,,124.19833697805886,95.06355729328928,100.21099953608321
2024-10-07 03:00:00,37.798581306687026,-47.0,0.47184959282271094,0.8816790582479783,767.3144187162633,746.3355655678091,790.7360259771772,796.382938651053,508.15128160349315,775.1922372280757,178.00938156729995,260.6876285607774,150.98799965885553,206.04328400376744,147.67699981439512,198.93207344767507,55.06767306753127,123.42636123328155,,106.87914633750435,94.2665590944422,95.12439354610574
2024-10-07 06:00:00,39.20373283234334,-46.0546875,0.50530132520442,0.8629429707383085,680.3590134307475,788.4855879010388,795.5709835680656,794.6017324320586,510.0412400490552,764.7543293329776,186.60618847635752,280.3021991393325,225.48156679027514,206.64685160279566,156.9939968564217,224.7592015021902,45.97216426588579,143.98066293317274,,147.90952043840755,121.43647668910357,112.62078254582202
2024-10-07 09:00:00,40.60888432945018,-45.0,0.4396743991277808,0.8981572372094013,683.5620679022818,793.2001150849468,791.2995050401101,796.4862879422549,513.1752731511915,766.1369939923984,201.86436287823582,223.2793349538248,204.9408796134005,228.42368998922694,150.36874606012472,214.62706685867204,42.44322032111079,141.3333047892349,109.30180253580501,135.34637431712756,108.0083207662439,107.10617549081957
2024-10-07 12:00:00,41.73300550476453,-44.27999999999997,0.6447983018826301,0.764352765344168,792.3300755850746,799.2889569727271,794.913703453514,786.2357808529097,515.8115330229383,793.1921292160564,184.29293771017134,238.92963680722693,180.04968501770145,257.3751007361407,153.57201865305547,215.1618400678101,82.28647033554313,124.63813712857652,111.47276740735937,148.72442759309502,96.82301923704965,116.78045061614351
2024-10-07 15:00:00,42.57609637220426,-43.333333333333314,0.644394022339329,0.7646936275223827,744.6270808239353,779.8824740414509,793.4851981405747,792.9193151752918,504.8523015372732,777.7285170453131,145.67274843789934,268.64733536656036,171.512602754027,201.28788837944848,161.12390804195758,196.78014373448383,,,,,,
2024-10-07 18:00:00,43.41918722683038,-42.375,0.6983772907151043,0.7157298092251227,790.6902789252761,786.7949368321886,769.6913651935374,788.0475201992472,506.216228283889,783.8060252875623,128.11941958965033,261.34736268484556,173.61459530408825,207.46944476373673,151.00548249192778,192.63770558558022,,,,,,
2024-10-07 21:00:00,44.26227806789189,-41.25,0.6933053280963096,0.7206439634335866,795.2318783678904,791.1644457627787,710.9590809008798,798.4824766703498,502.97606346347106,773.9594704254746,153.42257363336088,169.14893520205166,150.80950269293695,129.2652885308189,123.30212789457038,150.6615750147921,,,,,,
2024-10-08 00:00:00,45.10536889458269,-40.125,0.5343132043665948,0.8452865784096548,793.026663109077,756.2644827037855,755.4633929998993,793.3195927214928,503.5935312072178,774.5185328835637,332.93057024696066,125.9433405669685,215.84668408987832,282.2610525546979,206.33556981154464,239.24541186462636,,,,,,
2024-10-08 03:00:00,45.94845970603621,-39.375,0.4231550034115938,0.9060573067349185,788.1866522178105,797.2647940526856,689.6124217940287,789.2880627523159,511.10588404383054,766.0879827042102,352.7913355407168,132.08556059009314,124.48088846938805,157.79267793365022,199.40177306729214,191.78761563346202,,,,,,
2024-10-08 06:00:00,46.51052023808231,-39.0,0.4422479210466854,0.8968928455115943,791.0333751979542,795.5256142419767,732.9437269641011,764.4374152705751,507.45928117975416,770.9850329186518,268.8692919335032,,96.19886500635837,123.68425717626702,180.0606584192726,162.91747137204285,,,,,,
2024-10-08 09:00:00,46.79155050131955,-38.80000000000001,0.7003169552718033,0.7138320265712592,784.4106017086879,793.7826890744577,768.927410632704,798.668995492053,509.358219305129,786.4474242269756,357.9850276672524,40.204144643980484,195.85887289335656,,202.5791736214257,198.01601506819648,,,,,,
2024-10-08 12:00:00,47.072580762649004,-38.39999999999998,0.6984421141682652,0.7156665516538858,786.3328750634105,796.2024151982578,767.7732073257432,796.5308503087522,508.33155323067746,786.709836974041,380.1942640156973,180.30143855426712,189.90856641179025,21.703839556490692,237.23784133525288,193.02702713456134,,,,,,
2024-10-08 15:00:00,47.35361102203147,-38.0,1.0,0.0,784.3279814286029,622.1832544986528,776.8659121250261,776.8660533672099,509.5656704281811,740.060800354873,163.40166279763167,87.98551073718893,279.6717486468045,186.44784254999954,219.7128293661839,179.37669118290617,,,,,,
2024-10-08 18:00:00,47.35361102203147,-37.19999999999999,1.0,0.0,784.3279814286029,619.6693827633069,776.8659121250261,776.8660533672099,513.4271894206134,739.4323324210364,165.9155345329775,120.66584329671012,310.74638612972655,124.29856087832059,202.51908940055372,180.40658120943368,,,,,,
2024-10-08 21:00:00,47.35361102203147,-36.39999999999998,1.0,0.0,784.3279814286029,648.5789077198094,776.8659121250261,776.8660533672099,513.1074157355389,746.6597136601621,168.4294062683233,114.38116395833704,248.59711089836736,,259.5092239857015,177.13589370834256,,,,,,
2024-10-09 00:00:00,47.35361102203147,-35.19999999999999,0.9684032851074243,-0.24938940914391,742.5054100967167,717.430510805428,797.22357656525,794.4495348783108,520.0629154281179,762.9022580864263,,,,,,,,,,,,
2024-10-09 03:00:00,47.072580762649004,-33.60000000000002,1.0,0.0,746.7961015572482,722.1556210490107,776.8659193279468,776.8660576636498,527.1766133697805,755.6709248994639,,,,,,,,,,,,
2024-10-09 06:00:00,47.072580762649004,-32.39999999999998,1.0,0.0,788.495376263487,784.7045331083774,776.8659193279468,776.8660576636498,526.1134089116636,781.7329715908653,,,,,,,,,,,,
