time,lat,lon,ux,uy,r17_forward_km,r17_backward_km,r17_left_km,r17_right_km,r17_mean_km,r17_mean_quadrant_km,r34_forward_km,r34_backward_km,r34_left_km,r34_right_km,r34_mean_km,r34_mean_quadrant_km,r50_forward_km,r50_backward_km,r50_left_km,r50_right_km,r50_mean_km,r50_mean_quadrant_km
2024-10-08 03:00:00,46.51052023808231,-39.375,0.1423529573665914,0.9898159604335471,372.4213472186157,580.9606765296442,570.8507749704648,374.1073738183374,245.01483558562097,474.5850431342655,,,,,,,,,,,,
2024-10-08 06:00:00,47.35361102203147,-39.19999999999999,-0.3078736976422661,0.9514272364716486,374.4418943041094,401.9956387154714,698.3956936113539,411.38375839512025,277.641866940235,471.5542462565137,,,,,,,,,,,,
2024-10-08 09:00:00,48.19670178808972,-39.60000000000002,-0.5450118142747933,0.8384283644420065,353.3210829706256,424.5310638666522,726.176172676093,465.5684262307887,299.4880400866929,492.3991864360398,,,,,,,,,,,,
2024-10-08 12:00:00,49.03979253511243,-40.416666666666686,-0.6993738699131834,0.7147560353593788,290.6298358974882,318.9762248987249,709.9378488477935,478.1213751897592,266.83555554972645,449.41632120844145,,,,,,,,,,,,
2024-10-08 15:00:00,49.32082277967856,-40.833333333333314,-0.4374532352280455,0.8992411617516829,366.9699311008383,666.2600797908625,454.63380596595545,489.3732300288709,266.79533920536187,494.3092617216318,,,,,,,,,,,,
2024-10-08 18:00:00,49.882883261860044,-41.25,-1.0,0.0,209.21039294887308,508.082382875816,745.7913679347455,372.8956304820121,249.14182842601875,458.99494356036166,,,,,,,,,,,,
2024-10-08 21:00:00,49.882883261860044,-41.666666666666686,1.0,0.0,508.0823828758242,239.0975919415576,372.8956304820121,155.373191286504,246.54920695866008,318.86219914647444,,,,,,,,,,,,
2024-10-09 00:00:00,49.882883261860044,-41.666666666666686,0.0,-1.0,186.44783028067997,372.8956304820121,508.0823828758242,268.9847909342584,217.310540227002,334.10265864319365,,,,,,,,,,,,
2024-10-09 03:00:00,49.60185302194436,-41.666666666666686,0.43542698839152716,-0.9002240486569355,144.80766824197488,76.74019869117117,,230.02251362228898,175.66645738568246,150.523460185145,,,,,,,,,,,,
2024-10-09 06:00:00,49.03979253511243,-41.25,0.43946435246098525,-0.8982600307906654,130.5986822549999,8.966849671981098,,234.8865677853108,158.23277939678496,124.81736657076392,,,,,,,,,,,,
